Class,Accuracy,iteration,dset_size
6,0.9467640918580376,10.0,0.5
7,0.9056420233463035,10.0,0.5
8,0.9394250513347022,10.0,0.5
9,0.933597621407334,10.0,0.5
0,0.9826530612244898,80.0,0.5
1,0.7823788546255507,80.0,0.5
2,0.9864341085271318,80.0,0.5
3,0.9851485148514851,80.0,0.5
4,0.9745417515274949,80.0,0.5
5,0.9192825112107623,80.0,0.5
6,0.9467640918580376,80.0,0.5
7,0.9056420233463035,80.0,0.5
8,0.9394250513347022,80.0,0.5
9,0.933597621407334,80.0,0.5
0,0.9795918367346939,10.0,0.6
1,0.6863436123348018,10.0,0.6
2,0.9835271317829457,10.0,0.6
3,0.9881188118811881,10.0,0.6
4,0.9582484725050916,10.0,0.6
5,0.8890134529147982,10.0,0.6
6,0.9498956158663883,10.0,0.6
7,0.9280155642023347,10.0,0.6
8,0.919917864476386,10.0,0.6
9,0.9524281466798811,10.0,0.6
0,0.9795918367346939,1.0,0.6
1,0.6863436123348018,1.0,0.6
2,0.9835271317829457,1.0,0.6
3,0.9881188118811881,1.0,0.6
4,0.9582484725050916,1.0,0.6
5,0.8890134529147982,1.0,0.6
6,0.9498956158663883,1.0,0.6
7,0.9280155642023347,1.0,0.6
8,0.919917864476386,1.0,0.6
9,0.9524281466798811,1.0,0.6
0,0.9795918367346939,6.0,0.6
1,0.6863436123348018,6.0,0.6
2,0.9835271317829457,6.0,0.6
3,0.9881188118811881,6.0,0.6
4,0.9582484725050916,6.0,0.6
5,0.8890134529147982,6.0,0.6
6,0.9498956158663883,6.0,0.6
7,0.9280155642023347,6.0,0.6
8,0.919917864476386,6.0,0.6
9,0.9524281466798811,6.0,0.6
0,0.9795918367346939,2.0,0.6
1,0.6863436123348018,2.0,0.6
2,0.9835271317829457,2.0,0.6
3,0.9881188118811881,2.0,0.6
4,0.9582484725050916,2.0,0.6
5,0.8890134529147982,2.0,0.6
6,0.9498956158663883,2.0,0.6
7,0.9280155642023347,2.0,0.6
8,0.919917864476386,2.0,0.6
9,0.9524281466798811,2.0,0.6
0,0.9795918367346939,3.0,0.6
1,0.6863436123348018,3.0,0.6
2,0.9835271317829457,3.0,0.6
3,0.9881188118811881,3.0,0.6
4,0.9582484725050916,3.0,0.6
5,0.8890134529147982,3.0,0.6
6,0.9498956158663883,3.0,0.6
7,0.9280155642023347,3.0,0.6
8,0.919917864476386,3.0,0.6
9,0.9524281466798811,3.0,0.6
0,0.9795918367346939,7.0,0.6
1,0.6863436123348018,7.0,0.6
2,0.9835271317829457,7.0,0.6
3,0.9881188118811881,7.0,0.6
4,0.9582484725050916,7.0,0.6
5,0.8890134529147982,7.0,0.6
6,0.9498956158663883,7.0,0.6
7,0.9280155642023347,7.0,0.6
8,0.919917864476386,7.0,0.6
9,0.9524281466798811,7.0,0.6
0,0.9795918367346939,5.0,0.6
1,0.6863436123348018,5.0,0.6
2,0.9835271317829457,5.0,0.6
3,0.9881188118811881,5.0,0.6
4,0.9582484725050916,5.0,0.6
5,0.8890134529147982,5.0,0.6
6,0.9498956158663883,5.0,0.6
7,0.9280155642023347,5.0,0.6
8,0.919917864476386,5.0,0.6
9,0.9524281466798811,5.0,0.6
0,0.9795918367346939,8.0,0.6
1,0.6863436123348018,8.0,0.6
2,0.9835271317829457,8.0,0.6
3,0.9881188118811881,8.0,0.6
4,0.9582484725050916,8.0,0.6
5,0.8890134529147982,8.0,0.6
6,0.9498956158663883,8.0,0.6
7,0.9280155642023347,8.0,0.6
8,0.919917864476386,8.0,0.6
9,0.9524281466798811,8.0,0.6
0,0.9795918367346939,9.0,0.6
1,0.6863436123348018,9.0,0.6
2,0.9835271317829457,9.0,0.6
3,0.9881188118811881,9.0,0.6
4,0.9582484725050916,9.0,0.6
5,0.8890134529147982,9.0,0.6
6,0.9498956158663883,9.0,0.6
7,0.9280155642023347,9.0,0.6
8,0.919917864476386,9.0,0.6
9,0.9524281466798811,9.0,0.6
0,0.9795918367346939,4.0,0.6
1,0.6863436123348018,4.0,0.6
2,0.9835271317829457,4.0,0.6
3,0.9881188118811881,4.0,0.6
4,0.9582484725050916,4.0,0.6
5,0.8890134529147982,4.0,0.6
6,0.9498956158663883,4.0,0.6
7,0.9280155642023347,4.0,0.6
8,0.919917864476386,4.0,0.6
9,0.9524281466798811,4.0,0.6
0,0.9795918367346939,2.0,0.6
1,0.6863436123348018,2.0,0.6
2,0.9835271317829457,2.0,0.6
3,0.9881188118811881,2.0,0.6
4,0.9582484725050916,2.0,0.6
5,0.8890134529147982,2.0,0.6
6,0.9498956158663883,2.0,0.6
7,0.9280155642023347,2.0,0.6
8,0.919917864476386,2.0,0.6
9,0.9524281466798811,2.0,0.6
0,0.9795918367346939,16.0,0.6
1,0.6863436123348018,16.0,0.6
2,0.9835271317829457,16.0,0.6
3,0.9881188118811881,16.0,0.6
4,0.9582484725050916,16.0,0.6
5,0.8890134529147982,16.0,0.6
6,0.9498956158663883,16.0,0.6
7,0.9280155642023347,16.0,0.6
8,0.919917864476386,16.0,0.6
9,0.9524281466798811,16.0,0.6
0,0.9795918367346939,4.0,0.6
1,0.6863436123348018,4.0,0.6
2,0.9835271317829457,4.0,0.6
3,0.9881188118811881,4.0,0.6
4,0.9582484725050916,4.0,0.6
5,0.8890134529147982,4.0,0.6
6,0.9498956158663883,4.0,0.6
7,0.9280155642023347,4.0,0.6
8,0.919917864476386,4.0,0.6
9,0.9524281466798811,4.0,0.6
0,0.9795918367346939,10.0,0.6
1,0.6863436123348018,10.0,0.6
2,0.9835271317829457,10.0,0.6
3,0.9881188118811881,10.0,0.6
4,0.9582484725050916,10.0,0.6
5,0.8890134529147982,10.0,0.6
6,0.9498956158663883,10.0,0.6
7,0.9280155642023347,10.0,0.6
8,0.919917864476386,10.0,0.6
9,0.9524281466798811,10.0,0.6
0,0.9795918367346939,6.0,0.6
1,0.6863436123348018,6.0,0.6
2,0.9835271317829457,6.0,0.6
3,0.9881188118811881,6.0,0.6
4,0.9582484725050916,6.0,0.6
5,0.8890134529147982,6.0,0.6
6,0.9498956158663883,6.0,0.6
7,0.9280155642023347,6.0,0.6
8,0.919917864476386,6.0,0.6
9,0.9524281466798811,6.0,0.6
0,0.9795918367346939,14.0,0.6
1,0.6863436123348018,14.0,0.6
2,0.9835271317829457,14.0,0.6
3,0.9881188118811881,14.0,0.6
4,0.9582484725050916,14.0,0.6
5,0.8890134529147982,14.0,0.6
6,0.9498956158663883,14.0,0.6
7,0.9280155642023347,14.0,0.6
8,0.919917864476386,14.0,0.6
9,0.9524281466798811,14.0,0.6
0,0.9795918367346939,8.0,0.6
1,0.6863436123348018,8.0,0.6
2,0.9835271317829457,8.0,0.6
3,0.9881188118811881,8.0,0.6
0,0.9795918367346939,18.0,0.6
4,0.9582484725050916,8.0,0.6
5,0.8890134529147982,8.0,0.6
6,0.9498956158663883,8.0,0.6
1,0.6863436123348018,18.0,0.6
7,0.9280155642023347,8.0,0.6
2,0.9835271317829457,18.0,0.6
8,0.919917864476386,8.0,0.6
3,0.9881188118811881,18.0,0.6
9,0.9524281466798811,8.0,0.6
4,0.9582484725050916,18.0,0.6
5,0.8890134529147982,18.0,0.6
6,0.9498956158663883,18.0,0.6
7,0.9280155642023347,18.0,0.6
8,0.919917864476386,18.0,0.6
9,0.9524281466798811,18.0,0.6
0,0.9795918367346939,12.0,0.6
1,0.6863436123348018,12.0,0.6
2,0.9835271317829457,12.0,0.6
3,0.9881188118811881,12.0,0.6
4,0.9582484725050916,12.0,0.6
5,0.8890134529147982,12.0,0.6
6,0.9498956158663883,12.0,0.6
7,0.9280155642023347,12.0,0.6
8,0.919917864476386,12.0,0.6
9,0.9524281466798811,12.0,0.6
0,0.9795918367346939,20.0,0.6
1,0.6863436123348018,20.0,0.6
2,0.9835271317829457,20.0,0.6
3,0.9881188118811881,20.0,0.6
4,0.9582484725050916,20.0,0.6
5,0.8890134529147982,20.0,0.6
6,0.9498956158663883,20.0,0.6
7,0.9280155642023347,20.0,0.6
8,0.919917864476386,20.0,0.6
9,0.9524281466798811,20.0,0.6
0,0.9795918367346939,18.0,0.6
1,0.6863436123348018,18.0,0.6
2,0.9835271317829457,18.0,0.6
3,0.9881188118811881,18.0,0.6
4,0.9582484725050916,18.0,0.6
5,0.8890134529147982,18.0,0.6
6,0.9498956158663883,18.0,0.6
7,0.9280155642023347,18.0,0.6
8,0.919917864476386,18.0,0.6
9,0.9524281466798811,18.0,0.6
0,0.9795918367346939,3.0,0.6
1,0.6863436123348018,3.0,0.6
2,0.9835271317829457,3.0,0.6
3,0.9881188118811881,3.0,0.6
4,0.9582484725050916,3.0,0.6
5,0.8890134529147982,3.0,0.6
6,0.9498956158663883,3.0,0.6
7,0.9280155642023347,3.0,0.6
8,0.919917864476386,3.0,0.6
9,0.9524281466798811,3.0,0.6
0,0.9795918367346939,27.0,0.6
1,0.6863436123348018,27.0,0.6
2,0.9835271317829457,27.0,0.6
3,0.9881188118811881,27.0,0.6
4,0.9582484725050916,27.0,0.6
5,0.8890134529147982,27.0,0.6
6,0.9498956158663883,27.0,0.6
7,0.9280155642023347,27.0,0.6
8,0.919917864476386,27.0,0.6
9,0.9524281466798811,27.0,0.6
0,0.9795918367346939,21.0,0.6
1,0.6863436123348018,21.0,0.6
2,0.9835271317829457,21.0,0.6
3,0.9881188118811881,21.0,0.6
4,0.9582484725050916,21.0,0.6
5,0.8890134529147982,21.0,0.6
6,0.9498956158663883,21.0,0.6
7,0.9280155642023347,21.0,0.6
8,0.919917864476386,21.0,0.6
9,0.9524281466798811,21.0,0.6
0,0.9795918367346939,9.0,0.6
1,0.6863436123348018,9.0,0.6
2,0.9835271317829457,9.0,0.6
3,0.9881188118811881,9.0,0.6
4,0.9582484725050916,9.0,0.6
5,0.8890134529147982,9.0,0.6
6,0.9498956158663883,9.0,0.6
7,0.9280155642023347,9.0,0.6
8,0.919917864476386,9.0,0.6
9,0.9524281466798811,9.0,0.6
0,0.9795918367346939,30.0,0.6
1,0.6863436123348018,30.0,0.6
2,0.9835271317829457,30.0,0.6
3,0.9881188118811881,30.0,0.6
4,0.9582484725050916,30.0,0.6
5,0.8890134529147982,30.0,0.6
6,0.9498956158663883,30.0,0.6
7,0.9280155642023347,30.0,0.6
8,0.919917864476386,30.0,0.6
9,0.9524281466798811,30.0,0.6
0,0.9795918367346939,24.0,0.6
1,0.6863436123348018,24.0,0.6
2,0.9835271317829457,24.0,0.6
3,0.9881188118811881,24.0,0.6
4,0.9582484725050916,24.0,0.6
5,0.8890134529147982,24.0,0.6
6,0.9498956158663883,24.0,0.6
7,0.9280155642023347,24.0,0.6
8,0.919917864476386,24.0,0.6
9,0.9524281466798811,24.0,0.6
0,0.9795918367346939,15.0,0.6
1,0.6863436123348018,15.0,0.6
2,0.9835271317829457,15.0,0.6
3,0.9881188118811881,15.0,0.6
4,0.9582484725050916,15.0,0.6
5,0.8890134529147982,15.0,0.6
6,0.9498956158663883,15.0,0.6
7,0.9280155642023347,15.0,0.6
8,0.919917864476386,15.0,0.6
9,0.9524281466798811,15.0,0.6
0,0.9795918367346939,12.0,0.6
1,0.6863436123348018,12.0,0.6
2,0.9835271317829457,12.0,0.6
3,0.9881188118811881,12.0,0.6
4,0.9582484725050916,12.0,0.6
5,0.8890134529147982,12.0,0.6
6,0.9498956158663883,12.0,0.6
7,0.9280155642023347,12.0,0.6
8,0.919917864476386,12.0,0.6
9,0.9524281466798811,12.0,0.6
0,0.9795918367346939,6.0,0.6
1,0.6863436123348018,6.0,0.6
2,0.9835271317829457,6.0,0.6
3,0.9881188118811881,6.0,0.6
4,0.9582484725050916,6.0,0.6
5,0.8890134529147982,6.0,0.6
6,0.9498956158663883,6.0,0.6
7,0.9280155642023347,6.0,0.6
8,0.919917864476386,6.0,0.6
9,0.9524281466798811,6.0,0.6
0,0.9795918367346939,8.0,0.6
1,0.6863436123348018,8.0,0.6
2,0.9835271317829457,8.0,0.6
3,0.9881188118811881,8.0,0.6
4,0.9582484725050916,8.0,0.6
5,0.8890134529147982,8.0,0.6
6,0.9498956158663883,8.0,0.6
7,0.9280155642023347,8.0,0.6
8,0.919917864476386,8.0,0.6
9,0.9524281466798811,8.0,0.6
0,0.9795918367346939,40.0,0.6
1,0.6863436123348018,40.0,0.6
2,0.9835271317829457,40.0,0.6
3,0.9881188118811881,40.0,0.6
4,0.9582484725050916,40.0,0.6
5,0.8890134529147982,40.0,0.6
6,0.9498956158663883,40.0,0.6
7,0.9280155642023347,40.0,0.6
8,0.919917864476386,40.0,0.6
9,0.9524281466798811,40.0,0.6
0,0.9795918367346939,36.0,0.6
1,0.6863436123348018,36.0,0.6
2,0.9835271317829457,36.0,0.6
3,0.9881188118811881,36.0,0.6
4,0.9582484725050916,36.0,0.6
5,0.8890134529147982,36.0,0.6
6,0.9498956158663883,36.0,0.6
7,0.9280155642023347,36.0,0.6
8,0.919917864476386,36.0,0.6
9,0.9524281466798811,36.0,0.6
0,0.9795918367346939,12.0,0.6
1,0.6863436123348018,12.0,0.6
2,0.9835271317829457,12.0,0.6
3,0.9881188118811881,12.0,0.6
4,0.9582484725050916,12.0,0.6
5,0.8890134529147982,12.0,0.6
6,0.9498956158663883,12.0,0.6
7,0.9280155642023347,12.0,0.6
8,0.919917864476386,12.0,0.6
9,0.9524281466798811,12.0,0.6
0,0.9795918367346939,16.0,0.6
1,0.6863436123348018,16.0,0.6
2,0.9835271317829457,16.0,0.6
3,0.9881188118811881,16.0,0.6
4,0.9582484725050916,16.0,0.6
5,0.8890134529147982,16.0,0.6
6,0.9498956158663883,16.0,0.6
7,0.9280155642023347,16.0,0.6
8,0.919917864476386,16.0,0.6
9,0.9524281466798811,16.0,0.6
0,0.9795918367346939,20.0,0.6
1,0.6863436123348018,20.0,0.6
2,0.9835271317829457,20.0,0.6
3,0.9881188118811881,20.0,0.6
4,0.9582484725050916,20.0,0.6
5,0.8890134529147982,20.0,0.6
6,0.9498956158663883,20.0,0.6
7,0.9280155642023347,20.0,0.6
8,0.919917864476386,20.0,0.6
9,0.9524281466798811,20.0,0.6
0,0.9795918367346939,28.0,0.6
1,0.6863436123348018,28.0,0.6
2,0.9835271317829457,28.0,0.6
3,0.9881188118811881,28.0,0.6
4,0.9582484725050916,28.0,0.6
5,0.8890134529147982,28.0,0.6
6,0.9498956158663883,28.0,0.6
7,0.9280155642023347,28.0,0.6
8,0.919917864476386,28.0,0.6
9,0.9524281466798811,28.0,0.6
0,0.9795918367346939,24.0,0.6
1,0.6863436123348018,24.0,0.6
2,0.9835271317829457,24.0,0.6
3,0.9881188118811881,24.0,0.6
4,0.9582484725050916,24.0,0.6
0,0.9795918367346939,32.0,0.6
5,0.8890134529147982,24.0,0.6
1,0.6863436123348018,32.0,0.6
6,0.9498956158663883,24.0,0.6
2,0.9835271317829457,32.0,0.6
7,0.9280155642023347,24.0,0.6
3,0.9881188118811881,32.0,0.6
8,0.919917864476386,24.0,0.6
4,0.9582484725050916,32.0,0.6
9,0.9524281466798811,24.0,0.6
5,0.8890134529147982,32.0,0.6
6,0.9498956158663883,32.0,0.6
7,0.9280155642023347,32.0,0.6
8,0.919917864476386,32.0,0.6
9,0.9524281466798811,32.0,0.6
0,0.9795918367346939,4.0,0.6
1,0.6863436123348018,4.0,0.6
2,0.9835271317829457,4.0,0.6
3,0.9881188118811881,4.0,0.6
4,0.9582484725050916,4.0,0.6
5,0.8890134529147982,4.0,0.6
6,0.9498956158663883,4.0,0.6
7,0.9280155642023347,4.0,0.6
8,0.919917864476386,4.0,0.6
9,0.9524281466798811,4.0,0.6
0,0.9795918367346939,30.0,0.6
1,0.6863436123348018,30.0,0.6
2,0.9835271317829457,30.0,0.6
3,0.9881188118811881,30.0,0.6
4,0.9582484725050916,30.0,0.6
5,0.8890134529147982,30.0,0.6
6,0.9498956158663883,30.0,0.6
7,0.9280155642023347,30.0,0.6
8,0.919917864476386,30.0,0.6
9,0.9524281466798811,30.0,0.6
0,0.9795918367346939,45.0,0.6
1,0.6863436123348018,45.0,0.6
2,0.9835271317829457,45.0,0.6
3,0.9881188118811881,45.0,0.6
4,0.9582484725050916,45.0,0.6
5,0.8890134529147982,45.0,0.6
6,0.9498956158663883,45.0,0.6
7,0.9280155642023347,45.0,0.6
8,0.919917864476386,45.0,0.6
9,0.9524281466798811,45.0,0.6
0,0.9795918367346939,40.0,0.6
1,0.6863436123348018,40.0,0.6
2,0.9835271317829457,40.0,0.6
3,0.9881188118811881,40.0,0.6
4,0.9582484725050916,40.0,0.6
5,0.8890134529147982,40.0,0.6
6,0.9498956158663883,40.0,0.6
7,0.9280155642023347,40.0,0.6
8,0.919917864476386,40.0,0.6
9,0.9524281466798811,40.0,0.6
0,0.9795918367346939,10.0,0.6
1,0.6863436123348018,10.0,0.6
2,0.9835271317829457,10.0,0.6
3,0.9881188118811881,10.0,0.6
4,0.9582484725050916,10.0,0.6
5,0.8890134529147982,10.0,0.6
6,0.9498956158663883,10.0,0.6
7,0.9280155642023347,10.0,0.6
8,0.919917864476386,10.0,0.6
9,0.9524281466798811,10.0,0.6
0,0.9795918367346939,20.0,0.6
1,0.6863436123348018,20.0,0.6
2,0.9835271317829457,20.0,0.6
3,0.9881188118811881,20.0,0.6
4,0.9582484725050916,20.0,0.6
5,0.8890134529147982,20.0,0.6
6,0.9498956158663883,20.0,0.6
7,0.9280155642023347,20.0,0.6
8,0.919917864476386,20.0,0.6
9,0.9524281466798811,20.0,0.6
0,0.9795918367346939,15.0,0.6
1,0.6863436123348018,15.0,0.6
2,0.9835271317829457,15.0,0.6
3,0.9881188118811881,15.0,0.6
4,0.9582484725050916,15.0,0.6
5,0.8890134529147982,15.0,0.6
6,0.9498956158663883,15.0,0.6
7,0.9280155642023347,15.0,0.6
8,0.919917864476386,15.0,0.6
9,0.9524281466798811,15.0,0.6
0,0.9795918367346939,25.0,0.6
1,0.6863436123348018,25.0,0.6
2,0.9835271317829457,25.0,0.6
3,0.9881188118811881,25.0,0.6
4,0.9582484725050916,25.0,0.6
5,0.8890134529147982,25.0,0.6
6,0.9498956158663883,25.0,0.6
7,0.9280155642023347,25.0,0.6
8,0.919917864476386,25.0,0.6
9,0.9524281466798811,25.0,0.6
0,0.9795918367346939,5.0,0.6
1,0.6863436123348018,5.0,0.6
2,0.9835271317829457,5.0,0.6
3,0.9881188118811881,5.0,0.6
4,0.9582484725050916,5.0,0.6
5,0.8890134529147982,5.0,0.6
6,0.9498956158663883,5.0,0.6
7,0.9280155642023347,5.0,0.6
8,0.919917864476386,5.0,0.6
9,0.9524281466798811,5.0,0.6
0,0.9795918367346939,35.0,0.6
1,0.6863436123348018,35.0,0.6
2,0.9835271317829457,35.0,0.6
3,0.9881188118811881,35.0,0.6
4,0.9582484725050916,35.0,0.6
5,0.8890134529147982,35.0,0.6
6,0.9498956158663883,35.0,0.6
7,0.9280155642023347,35.0,0.6
8,0.919917864476386,35.0,0.6
9,0.9524281466798811,35.0,0.6
0,0.9795918367346939,50.0,0.6
1,0.6863436123348018,50.0,0.6
2,0.9835271317829457,50.0,0.6
3,0.9881188118811881,50.0,0.6
4,0.9582484725050916,50.0,0.6
5,0.8890134529147982,50.0,0.6
6,0.9498956158663883,50.0,0.6
7,0.9280155642023347,50.0,0.6
8,0.919917864476386,50.0,0.6
9,0.9524281466798811,50.0,0.6
0,0.9795918367346939,18.0,0.6
1,0.6863436123348018,18.0,0.6
2,0.9835271317829457,18.0,0.6
3,0.9881188118811881,18.0,0.6
4,0.9582484725050916,18.0,0.6
5,0.8890134529147982,18.0,0.6
6,0.9498956158663883,18.0,0.6
7,0.9280155642023347,18.0,0.6
8,0.919917864476386,18.0,0.6
9,0.9524281466798811,18.0,0.6
0,0.9795918367346939,60.0,0.6
1,0.6863436123348018,60.0,0.6
2,0.9835271317829457,60.0,0.6
3,0.9881188118811881,60.0,0.6
4,0.9582484725050916,60.0,0.6
5,0.8890134529147982,60.0,0.6
6,0.9498956158663883,60.0,0.6
7,0.9280155642023347,60.0,0.6
8,0.919917864476386,60.0,0.6
9,0.9524281466798811,60.0,0.6
0,0.9795918367346939,42.0,0.6
1,0.6863436123348018,42.0,0.6
2,0.9835271317829457,42.0,0.6
3,0.9881188118811881,42.0,0.6
4,0.9582484725050916,42.0,0.6
5,0.8890134529147982,42.0,0.6
6,0.9498956158663883,42.0,0.6
7,0.9280155642023347,42.0,0.6
8,0.919917864476386,42.0,0.6
9,0.9524281466798811,42.0,0.6
0,0.9795918367346939,36.0,0.6
1,0.6863436123348018,36.0,0.6
2,0.9835271317829457,36.0,0.6
3,0.9881188118811881,36.0,0.6
4,0.9582484725050916,36.0,0.6
5,0.8890134529147982,36.0,0.6
6,0.9498956158663883,36.0,0.6
7,0.9280155642023347,36.0,0.6
8,0.919917864476386,36.0,0.6
9,0.9524281466798811,36.0,0.6
0,0.9795918367346939,6.0,0.6
1,0.6863436123348018,6.0,0.6
2,0.9835271317829457,6.0,0.6
3,0.9881188118811881,6.0,0.6
4,0.9582484725050916,6.0,0.6
5,0.8890134529147982,6.0,0.6
6,0.9498956158663883,6.0,0.6
7,0.9280155642023347,6.0,0.6
8,0.919917864476386,6.0,0.6
9,0.9524281466798811,6.0,0.6
0,0.9795918367346939,12.0,0.6
1,0.6863436123348018,12.0,0.6
2,0.9835271317829457,12.0,0.6
3,0.9881188118811881,12.0,0.6
4,0.9582484725050916,12.0,0.6
5,0.8890134529147982,12.0,0.6
6,0.9498956158663883,12.0,0.6
7,0.9280155642023347,12.0,0.6
8,0.919917864476386,12.0,0.6
9,0.9524281466798811,12.0,0.6
0,0.9795918367346939,30.0,0.6
1,0.6863436123348018,30.0,0.6
2,0.9835271317829457,30.0,0.6
3,0.9881188118811881,30.0,0.6
4,0.9582484725050916,30.0,0.6
5,0.8890134529147982,30.0,0.6
6,0.9498956158663883,30.0,0.6
7,0.9280155642023347,30.0,0.6
8,0.919917864476386,30.0,0.6
9,0.9524281466798811,30.0,0.6
0,0.9795918367346939,24.0,0.6
0,0.9795918367346939,54.0,0.6
1,0.6863436123348018,24.0,0.6
1,0.6863436123348018,54.0,0.6
2,0.9835271317829457,24.0,0.6
2,0.9835271317829457,54.0,0.6
3,0.9881188118811881,24.0,0.6
3,0.9881188118811881,54.0,0.6
4,0.9582484725050916,24.0,0.6
4,0.9582484725050916,54.0,0.6
5,0.8890134529147982,24.0,0.6
5,0.8890134529147982,54.0,0.6
6,0.9498956158663883,24.0,0.6
6,0.9498956158663883,54.0,0.6
7,0.9280155642023347,24.0,0.6
8,0.919917864476386,24.0,0.6
7,0.9280155642023347,54.0,0.6
9,0.9524281466798811,24.0,0.6
8,0.919917864476386,54.0,0.6
9,0.9524281466798811,54.0,0.6
0,0.9795918367346939,48.0,0.6
1,0.6863436123348018,48.0,0.6
2,0.9835271317829457,48.0,0.6
3,0.9881188118811881,48.0,0.6
4,0.9582484725050916,48.0,0.6
5,0.8890134529147982,48.0,0.6
6,0.9498956158663883,48.0,0.6
7,0.9280155642023347,48.0,0.6
8,0.919917864476386,48.0,0.6
9,0.9524281466798811,48.0,0.6
0,0.9795918367346939,35.0,0.6
1,0.6863436123348018,35.0,0.6
2,0.9835271317829457,35.0,0.6
3,0.9881188118811881,35.0,0.6
4,0.9582484725050916,35.0,0.6
5,0.8890134529147982,35.0,0.6
6,0.9498956158663883,35.0,0.6
7,0.9280155642023347,35.0,0.6
8,0.919917864476386,35.0,0.6
9,0.9524281466798811,35.0,0.6
0,0.9795918367346939,14.0,0.6
1,0.6863436123348018,14.0,0.6
2,0.9835271317829457,14.0,0.6
3,0.9881188118811881,14.0,0.6
4,0.9582484725050916,14.0,0.6
5,0.8890134529147982,14.0,0.6
6,0.9498956158663883,14.0,0.6
7,0.9280155642023347,14.0,0.6
8,0.919917864476386,14.0,0.6
9,0.9524281466798811,14.0,0.6
0,0.9795918367346939,28.0,0.6
1,0.6863436123348018,28.0,0.6
2,0.9835271317829457,28.0,0.6
3,0.9881188118811881,28.0,0.6
4,0.9582484725050916,28.0,0.6
5,0.8890134529147982,28.0,0.6
6,0.9498956158663883,28.0,0.6
7,0.9280155642023347,28.0,0.6
8,0.919917864476386,28.0,0.6
9,0.9524281466798811,28.0,0.6
0,0.9795918367346939,70.0,0.6
1,0.6863436123348018,70.0,0.6
2,0.9835271317829457,70.0,0.6
3,0.9881188118811881,70.0,0.6
4,0.9582484725050916,70.0,0.6
5,0.8890134529147982,70.0,0.6
6,0.9498956158663883,70.0,0.6
7,0.9280155642023347,70.0,0.6
8,0.919917864476386,70.0,0.6
9,0.9524281466798811,70.0,0.6
0,0.9795918367346939,63.0,0.6
1,0.6863436123348018,63.0,0.6
2,0.9835271317829457,63.0,0.6
3,0.9881188118811881,63.0,0.6
4,0.9582484725050916,63.0,0.6
5,0.8890134529147982,63.0,0.6
6,0.9498956158663883,63.0,0.6
7,0.9280155642023347,63.0,0.6
8,0.919917864476386,63.0,0.6
9,0.9524281466798811,63.0,0.6
0,0.9795918367346939,42.0,0.6
1,0.6863436123348018,42.0,0.6
2,0.9835271317829457,42.0,0.6
3,0.9881188118811881,42.0,0.6
4,0.9582484725050916,42.0,0.6
5,0.8890134529147982,42.0,0.6
6,0.9498956158663883,42.0,0.6
7,0.9280155642023347,42.0,0.6
8,0.919917864476386,42.0,0.6
9,0.9524281466798811,42.0,0.6
0,0.9795918367346939,56.0,0.6
1,0.6863436123348018,56.0,0.6
2,0.9835271317829457,56.0,0.6
3,0.9881188118811881,56.0,0.6
4,0.9582484725050916,56.0,0.6
5,0.8890134529147982,56.0,0.6
6,0.9498956158663883,56.0,0.6
7,0.9280155642023347,56.0,0.6
8,0.919917864476386,56.0,0.6
9,0.9524281466798811,56.0,0.6
0,0.9795918367346939,21.0,0.6
1,0.6863436123348018,21.0,0.6
2,0.9835271317829457,21.0,0.6
3,0.9881188118811881,21.0,0.6
4,0.9582484725050916,21.0,0.6
5,0.8890134529147982,21.0,0.6
6,0.9498956158663883,21.0,0.6
7,0.9280155642023347,21.0,0.6
8,0.919917864476386,21.0,0.6
9,0.9524281466798811,21.0,0.6
0,0.9795918367346939,7.0,0.6
1,0.6863436123348018,7.0,0.6
2,0.9835271317829457,7.0,0.6
3,0.9881188118811881,7.0,0.6
4,0.9582484725050916,7.0,0.6
5,0.8890134529147982,7.0,0.6
6,0.9498956158663883,7.0,0.6
7,0.9280155642023347,7.0,0.6
8,0.919917864476386,7.0,0.6
9,0.9524281466798811,7.0,0.6
0,0.9795918367346939,49.0,0.6
1,0.6863436123348018,49.0,0.6
2,0.9835271317829457,49.0,0.6
3,0.9881188118811881,49.0,0.6
4,0.9582484725050916,49.0,0.6
5,0.8890134529147982,49.0,0.6
6,0.9498956158663883,49.0,0.6
7,0.9280155642023347,49.0,0.6
8,0.919917864476386,49.0,0.6
9,0.9524281466798811,49.0,0.6
0,0.9795918367346939,48.0,0.6
1,0.6863436123348018,48.0,0.6
2,0.9835271317829457,48.0,0.6
3,0.9881188118811881,48.0,0.6
4,0.9582484725050916,48.0,0.6
5,0.8890134529147982,48.0,0.6
6,0.9498956158663883,48.0,0.6
7,0.9280155642023347,48.0,0.6
8,0.919917864476386,48.0,0.6
9,0.9524281466798811,48.0,0.6
0,0.9795918367346939,80.0,0.6
1,0.6863436123348018,80.0,0.6
2,0.9835271317829457,80.0,0.6
3,0.9881188118811881,80.0,0.6
4,0.9582484725050916,80.0,0.6
5,0.8890134529147982,80.0,0.6
6,0.9498956158663883,80.0,0.6
7,0.9280155642023347,80.0,0.6
8,0.919917864476386,80.0,0.6
9,0.9524281466798811,80.0,0.6
0,0.9795918367346939,72.0,0.6
1,0.6863436123348018,72.0,0.6
2,0.9835271317829457,72.0,0.6
3,0.9881188118811881,72.0,0.6
4,0.9582484725050916,72.0,0.6
