iteration,accuracy_before,accuracy_after,dset_size,interval_iter_tracker
3.0,0.7728155339805826,0.7883495145631068,0.4,24
10.0,0.7805825242718447,0.7902912621359224,0.4,24
2.0,0.7766990291262136,0.7941747572815534,0.4,24
4.0,0.7669902912621359,0.7728155339805826,0.4,24
1.0,0.7825242718446602,0.7922330097087379,0.4,24
5.0,0.7650485436893204,0.7786407766990291,0.4,24
6.0,0.7805825242718447,0.7922330097087379,0.4,24
7.0,0.7786407766990291,0.7941747572815534,0.4,24
8.0,0.7300970873786408,0.7689320388349514,0.4,25
9.0,0.7572815533980582,0.7844660194174757,0.4,25
3.0,0.7165048543689321,0.7766990291262136,0.4,25
10.0,0.7495145631067961,0.7747572815533981,0.4,25
4.0,0.7067961165048544,0.7572815533980582,0.4,25
2.0,0.7359223300970874,0.7825242718446602,0.4,25
1.0,0.7067961165048544,0.7728155339805826,0.4,25
5.0,0.7475728155339806,0.7689320388349514,0.4,25
6.0,0.7281553398058253,0.7864077669902912,0.4,25
7.0,0.7475728155339806,0.7786407766990291,0.4,25
9.0,0.7864077669902912,0.7922330097087379,0.4,26
8.0,0.7805825242718447,0.7922330097087379,0.4,26
1.0,0.7864077669902912,0.8019417475728156,0.4,26
10.0,0.7825242718446602,0.7864077669902912,0.4,26
4.0,0.7747572815533981,0.7825242718446602,0.4,26
3.0,0.7669902912621359,0.7922330097087379,0.4,26
2.0,0.7864077669902912,0.8058252427184466,0.4,26
5.0,0.7786407766990291,0.7844660194174757,0.4,26
7.0,0.7883495145631068,0.8019417475728156,0.4,26
6.0,0.7766990291262136,0.8038834951456311,0.4,26
9.0,0.7922330097087379,0.7883495145631068,0.4,27
8.0,0.7786407766990291,0.7844660194174757,0.4,27
1.0,0.7864077669902912,0.7980582524271844,0.4,27
3.0,0.7766990291262136,0.7825242718446602,0.4,27
4.0,0.7747572815533981,0.7747572815533981,0.4,27
10.0,0.7747572815533981,0.7864077669902912,0.4,27
2.0,0.7805825242718447,0.7961165048543689,0.4,27
7.0,0.7825242718446602,0.7980582524271844,0.4,27
6.0,0.7844660194174757,0.7980582524271844,0.4,27
5.0,0.7825242718446602,0.7766990291262136,0.4,27
1.0,0.7708737864077669,0.7786407766990291,0.4,28
8.0,0.7669902912621359,0.7689320388349514,0.4,28
4.0,0.7553398058252427,0.7611650485436893,0.4,28
9.0,0.7669902912621359,0.7728155339805826,0.4,28
3.0,0.7456310679611651,0.7650485436893204,0.4,28
10.0,0.7747572815533981,0.7766990291262136,0.4,28
2.0,0.7669902912621359,0.7805825242718447,0.4,28
6.0,0.7747572815533981,0.7805825242718447,0.4,28
7.0,0.7669902912621359,0.7825242718446602,0.4,28
5.0,0.7514563106796116,0.7669902912621359,0.4,28
9.0,0.7883495145631068,0.7902912621359224,0.4,29
3.0,0.7728155339805826,0.7864077669902912,0.4,29
1.0,0.7825242718446602,0.7941747572815534,0.4,29
4.0,0.7766990291262136,0.7689320388349514,0.4,29
8.0,0.7747572815533981,0.7844660194174757,0.4,29
10.0,0.7825242718446602,0.7864077669902912,0.4,29
2.0,0.7786407766990291,0.7844660194174757,0.4,29
6.0,0.7805825242718447,0.7825242718446602,0.4,29
7.0,0.7864077669902912,0.7883495145631068,0.4,29
5.0,0.7708737864077669,0.7766990291262136,0.4,29
1.0,0.7805825242718447,0.7980582524271844,0.4,30
8.0,0.7708737864077669,0.7844660194174757,0.4,30
3.0,0.7669902912621359,0.7825242718446602,0.4,30
9.0,0.7747572815533981,0.7941747572815534,0.4,30
4.0,0.7592233009708738,0.7708737864077669,0.4,30
10.0,0.7728155339805826,0.7825242718446602,0.4,30
2.0,0.7747572815533981,0.7864077669902912,0.4,30
6.0,0.7766990291262136,0.7980582524271844,0.4,30
7.0,0.7747572815533981,0.7922330097087379,0.4,30
5.0,0.7572815533980582,0.7825242718446602,0.4,30
4.0,0.24660194174757283,0.39223300970873787,0.4,1
8.0,0.24660194174757283,0.39223300970873787,0.4,1
10.0,0.24660194174757283,0.39223300970873787,0.4,1
18.0,0.24660194174757283,0.39223300970873787,0.4,1
20.0,0.24660194174757283,0.39223300970873787,0.4,1
6.0,0.24660194174757283,0.39223300970873787,0.4,1
12.0,0.24660194174757283,0.39223300970873787,0.4,1
14.0,0.24660194174757283,0.39223300970873787,0.4,1
16.0,0.24660194174757283,0.39223300970873787,0.4,1
2.0,0.24660194174757283,0.39223300970873787,0.4,1
4.0,0.3592233009708738,0.3320388349514563,0.4,2
18.0,0.3592233009708738,0.32038834951456313,0.4,2
10.0,0.3592233009708738,0.3320388349514563,0.4,2
8.0,0.3592233009708738,0.3262135922330097,0.4,2
20.0,0.36310679611650487,0.3359223300970874,0.4,2
16.0,0.3592233009708738,0.3320388349514563,0.4,2
6.0,0.3592233009708738,0.3339805825242718,0.4,2
14.0,0.3592233009708738,0.3339805825242718,0.4,2
2.0,0.34368932038834954,0.31844660194174756,0.4,2
12.0,0.33980582524271846,0.3145631067961165,0.4,2
20.0,0.5145631067961165,0.487378640776699,0.4,3
18.0,0.5009708737864078,0.4563106796116505,0.4,3
10.0,0.5009708737864078,0.46990291262135925,0.4,3
8.0,0.4970873786407767,0.4563106796116505,0.4,3
16.0,0.5067961165048543,0.47378640776699027,0.4,3
4.0,0.5087378640776699,0.4815533980582524,0.4,3
14.0,0.5106796116504855,0.46990291262135925,0.4,3
6.0,0.5087378640776699,0.47378640776699027,0.4,3
2.0,0.4815533980582524,0.4601941747572815,0.4,3
12.0,0.4970873786407767,0.4679611650485437,0.4,3
20.0,0.5864077669902913,0.5106796116504855,0.4,4
18.0,0.574757281553398,0.5262135922330097,0.4,4
10.0,0.5786407766990291,0.5203883495145631,0.4,4
14.0,0.5825242718446602,0.5242718446601942,0.4,4
4.0,0.596116504854369,0.5359223300970873,0.4,4
8.0,0.574757281553398,0.5203883495145631,0.4,4
6.0,0.5980582524271845,0.5320388349514563,0.4,4
16.0,0.5941747572815534,0.5339805825242718,0.4,4
12.0,0.545631067961165,0.49514563106796117,0.4,4
2.0,0.5398058252427185,0.49902912621359224,0.4,4
20.0,0.658252427184466,0.6388349514563106,0.4,5
18.0,0.6446601941747573,0.6485436893203883,0.4,5
8.0,0.6504854368932039,0.654368932038835,0.4,5
4.0,0.6757281553398058,0.6368932038834951,0.4,5
14.0,0.6504854368932039,0.6485436893203883,0.4,5
6.0,0.6796116504854369,0.6349514563106796,0.4,5
16.0,0.6718446601941748,0.6446601941747573,0.4,5
10.0,0.654368932038835,0.6407766990291263,0.4,5
12.0,0.6271844660194175,0.6368932038834951,0.4,5
2.0,0.6368932038834951,0.6368932038834951,0.4,5
20.0,0.6873786407766991,0.6699029126213593,0.4,6
8.0,0.6699029126213593,0.6640776699029126,0.4,6
4.0,0.6815533980582524,0.6737864077669903,0.4,6
14.0,0.6679611650485436,0.6640776699029126,0.4,6
18.0,0.6601941747572816,0.6504854368932039,0.4,6
6.0,0.683495145631068,0.6640776699029126,0.4,6
10.0,0.6718446601941748,0.658252427184466,0.4,6
12.0,0.6699029126213593,0.654368932038835,0.4,6
16.0,0.6776699029126214,0.6660194174757281,0.4,6
2.0,0.6621359223300971,0.6621359223300971,0.4,6
20.0,0.7300970873786408,0.7203883495145631,0.4,7
18.0,0.7203883495145631,0.7126213592233009,0.4,7
8.0,0.7184466019417476,0.6990291262135923,0.4,7
14.0,0.7281553398058253,0.7087378640776699,0.4,7
4.0,0.7184466019417476,0.7184466019417476,0.4,7
10.0,0.7223300970873786,0.7029126213592233,0.4,7
12.0,0.7145631067961165,0.6854368932038835,0.4,7
6.0,0.7262135922330097,0.6854368932038835,0.4,7
16.0,0.7262135922330097,0.7145631067961165,0.4,7
2.0,0.7184466019417476,0.6912621359223301,0.4,7
20.0,0.6932038834951456,0.7048543689320388,0.4,8
14.0,0.7262135922330097,0.6796116504854369,0.4,8
18.0,0.7106796116504854,0.6524271844660194,0.4,8
4.0,0.7223300970873786,0.6524271844660194,0.4,8
8.0,0.7145631067961165,0.629126213592233,0.4,8
10.0,0.7320388349514563,0.6718446601941748,0.4,8
6.0,0.7067961165048544,0.6330097087378641,0.4,8
16.0,0.7242718446601941,0.658252427184466,0.4,8
12.0,0.7165048543689321,0.6174757281553398,0.4,8
2.0,0.7048543689320388,0.6388349514563106,0.4,8
20.0,0.7436893203883496,0.7203883495145631,0.4,9
18.0,0.6990291262135923,0.658252427184466,0.4,9
4.0,0.7436893203883496,0.7067961165048544,0.4,9
14.0,0.7281553398058253,0.7087378640776699,0.4,9
10.0,0.7378640776699029,0.7145631067961165,0.4,9
6.0,0.7300970873786408,0.683495145631068,0.4,9
12.0,0.7106796116504854,0.6640776699029126,0.4,9
8.0,0.6990291262135923,0.654368932038835,0.4,9
2.0,0.7009708737864078,0.6737864077669903,0.4,9
16.0,0.7359223300970874,0.7067961165048544,0.4,9
18.0,0.6776699029126214,0.7048543689320388,0.4,10
20.0,0.7165048543689321,0.7262135922330097,0.4,10
14.0,0.7417475728155339,0.7436893203883496,0.4,10
4.0,0.7436893203883496,0.7475728155339806,0.4,10
2.0,0.7106796116504854,0.7126213592233009,0.4,10
6.0,0.7184466019417476,0.7106796116504854,0.4,10
10.0,0.7378640776699029,0.7417475728155339,0.4,10
8.0,0.6757281553398058,0.6951456310679611,0.4,10
12.0,0.7029126213592233,0.7126213592233009,0.4,10
16.0,0.7436893203883496,0.7378640776699029,0.4,10
14.0,0.7533980582524272,0.7495145631067961,0.4,11
18.0,0.7300970873786408,0.7242718446601941,0.4,11
4.0,0.7533980582524272,0.7495145631067961,0.4,11
20.0,0.7417475728155339,0.7398058252427184,0.4,11
8.0,0.7320388349514563,0.7281553398058253,0.4,11
6.0,0.7514563106796116,0.7398058252427184,0.4,11
10.0,0.7495145631067961,0.7631067961165049,0.4,11
2.0,0.7378640776699029,0.7300970873786408,0.4,11
12.0,0.7281553398058253,0.7281553398058253,0.4,11
16.0,0.7553398058252427,0.7553398058252427,0.4,11
18.0,0.7456310679611651,0.7378640776699029,0.4,12
20.0,0.7533980582524272,0.7495145631067961,0.4,12
14.0,0.7165048543689321,0.7320388349514563,0.4,12
10.0,0.7300970873786408,0.7689320388349514,0.4,12
2.0,0.6970873786407767,0.7223300970873786,0.4,12
8.0,0.7223300970873786,0.7009708737864078,0.4,12
4.0,0.7242718446601941,0.7165048543689321,0.4,12
6.0,0.6873786407766991,0.6854368932038835,0.4,12
12.0,0.7320388349514563,0.7378640776699029,0.4,12
16.0,0.6893203883495146,0.7087378640776699,0.4,12
18.0,0.7417475728155339,0.7320388349514563,0.4,13
14.0,0.6951456310679611,0.6932038834951456,0.4,13
20.0,0.7592233009708738,0.7514563106796116,0.4,13
2.0,0.7417475728155339,0.7223300970873786,0.4,13
8.0,0.7048543689320388,0.6737864077669903,0.4,13
4.0,0.7417475728155339,0.7048543689320388,0.4,13
10.0,0.7689320388349514,0.7766990291262136,0.4,13
6.0,0.6854368932038835,0.6815533980582524,0.4,13
12.0,0.7456310679611651,0.7145631067961165,0.4,13
16.0,0.7398058252427184,0.7067961165048544,0.4,13
18.0,0.7475728155339806,0.7320388349514563,0.4,14
4.0,0.6932038834951456,0.6990291262135923,0.4,14
14.0,0.6815533980582524,0.6912621359223301,0.4,14
20.0,0.7378640776699029,0.7165048543689321,0.4,14
2.0,0.7398058252427184,0.7029126213592233,0.4,14
8.0,0.7009708737864078,0.6737864077669903,0.4,14
10.0,0.7631067961165049,0.7631067961165049,0.4,14
6.0,0.6679611650485436,0.6893203883495146,0.4,14
16.0,0.6893203883495146,0.6932038834951456,0.4,14
12.0,0.7417475728155339,0.6815533980582524,0.4,14
2.0,0.7805825242718447,0.7611650485436893,0.4,15
8.0,0.7592233009708738,0.7320388349514563,0.4,15
20.0,0.7844660194174757,0.7631067961165049,0.4,15
10.0,0.7786407766990291,0.7786407766990291,0.4,15
18.0,0.7766990291262136,0.7728155339805826,0.4,15
14.0,0.7728155339805826,0.7436893203883496,0.4,15
4.0,0.7708737864077669,0.7456310679611651,0.4,15
6.0,0.7631067961165049,0.7359223300970874,0.4,15
16.0,0.7728155339805826,0.7456310679611651,0.4,15
12.0,0.7669902912621359,0.7572815533980582,0.4,15
2.0,0.7728155339805826,0.7766990291262136,0.4,16
10.0,0.7747572815533981,0.7825242718446602,0.4,16
8.0,0.7553398058252427,0.7456310679611651,0.4,16
20.0,0.7708737864077669,0.7786407766990291,0.4,16
4.0,0.7728155339805826,0.7708737864077669,0.4,16
18.0,0.7631067961165049,0.7747572815533981,0.4,16
14.0,0.7728155339805826,0.7553398058252427,0.4,16
6.0,0.7378640776699029,0.7320388349514563,0.4,16
16.0,0.7631067961165049,0.7592233009708738,0.4,16
12.0,0.7592233009708738,0.7495145631067961,0.4,16
2.0,0.7786407766990291,0.7728155339805826,0.4,17
8.0,0.7728155339805826,0.7650485436893204,0.4,17
10.0,0.7650485436893204,0.7825242718446602,0.4,17
18.0,0.7766990291262136,0.7766990291262136,0.4,17
20.0,0.7708737864077669,0.7766990291262136,0.4,17
6.0,0.7514563106796116,0.7495145631067961,0.4,17
4.0,0.7728155339805826,0.7572815533980582,0.4,17
14.0,0.7747572815533981,0.7669902912621359,0.4,17
12.0,0.7805825242718447,0.7650485436893204,0.4,17
16.0,0.7689320388349514,0.7631067961165049,0.4,17
2.0,0.7805825242718447,0.7650485436893204,0.4,18
8.0,0.7592233009708738,0.7631067961165049,0.4,18
10.0,0.7844660194174757,0.7961165048543689,0.4,18
6.0,0.7689320388349514,0.7708737864077669,0.4,18
18.0,0.7786407766990291,0.7708737864077669,0.4,18
20.0,0.7825242718446602,0.7864077669902912,0.4,18
14.0,0.7708737864077669,0.7805825242718447,0.4,18
4.0,0.7592233009708738,0.7631067961165049,0.4,18
12.0,0.7786407766990291,0.7708737864077669,0.4,18
16.0,0.7747572815533981,0.7747572815533981,0.4,18
8.0,0.7572815533980582,0.7650485436893204,0.4,19
10.0,0.7844660194174757,0.7922330097087379,0.4,19
2.0,0.7825242718446602,0.7805825242718447,0.4,19
20.0,0.7805825242718447,0.7941747572815534,0.4,19
18.0,0.7650485436893204,0.7708737864077669,0.4,19
6.0,0.7805825242718447,0.7689320388349514,0.4,19
14.0,0.7883495145631068,0.7766990291262136,0.4,19
4.0,0.7844660194174757,0.7747572815533981,0.4,19
12.0,0.7728155339805826,0.7689320388349514,0.4,19
16.0,0.7844660194174757,0.7805825242718447,0.4,19
8.0,0.7805825242718447,0.7786407766990291,0.4,20
2.0,0.7844660194174757,0.7747572815533981,0.4,20
10.0,0.7766990291262136,0.7902912621359224,0.4,20
14.0,0.7786407766990291,0.7825242718446602,0.4,20
18.0,0.7864077669902912,0.7922330097087379,0.4,20
6.0,0.7669902912621359,0.7708737864077669,0.4,20
20.0,0.7825242718446602,0.7883495145631068,0.4,20
4.0,0.7805825242718447,0.7864077669902912,0.4,20
12.0,0.7708737864077669,0.7611650485436893,0.4,20
16.0,0.7844660194174757,0.7864077669902912,0.4,20
8.0,0.7766990291262136,0.7747572815533981,0.4,21
2.0,0.7728155339805826,0.7747572815533981,0.4,21
10.0,0.7708737864077669,0.7864077669902912,0.4,21
18.0,0.7766990291262136,0.7786407766990291,0.4,21
6.0,0.7669902912621359,0.7747572815533981,0.4,21
20.0,0.7902912621359224,0.7844660194174757,0.4,21
14.0,0.7728155339805826,0.7805825242718447,0.4,21
4.0,0.7844660194174757,0.7902912621359224,0.4,21
12.0,0.7747572815533981,0.7650485436893204,0.4,21
16.0,0.7864077669902912,0.7864077669902912,0.4,21
8.0,0.7669902912621359,0.7708737864077669,0.4,22
10.0,0.7825242718446602,0.7864077669902912,0.4,22
2.0,0.7728155339805826,0.7805825242718447,0.4,22
18.0,0.7825242718446602,0.7805825242718447,0.4,22
20.0,0.7844660194174757,0.7844660194174757,0.4,22
6.0,0.7728155339805826,0.7864077669902912,0.4,22
4.0,0.7864077669902912,0.7922330097087379,0.4,22
14.0,0.7766990291262136,0.7902912621359224,0.4,22
12.0,0.7747572815533981,0.7805825242718447,0.4,22
16.0,0.7864077669902912,0.7941747572815534,0.4,22
10.0,0.7786407766990291,0.7786407766990291,0.4,23
8.0,0.7611650485436893,0.7766990291262136,0.4,23
20.0,0.7689320388349514,0.7728155339805826,0.4,23
2.0,0.7631067961165049,0.7708737864077669,0.4,23
18.0,0.7631067961165049,0.7766990291262136,0.4,23
4.0,0.7747572815533981,0.7805825242718447,0.4,23
14.0,0.7669902912621359,0.7883495145631068,0.4,23
6.0,0.7611650485436893,0.7728155339805826,0.4,23
12.0,0.7592233009708738,0.7650485436893204,0.4,23
16.0,0.7766990291262136,0.7902912621359224,0.4,23
10.0,0.7786407766990291,0.7864077669902912,0.4,24
18.0,0.7786407766990291,0.7883495145631068,0.4,24
8.0,0.7825242718446602,0.7805825242718447,0.4,24
2.0,0.7669902912621359,0.7786407766990291,0.4,24
4.0,0.7728155339805826,0.7844660194174757,0.4,24
20.0,0.7805825242718447,0.7805825242718447,0.4,24
14.0,0.7766990291262136,0.7922330097087379,0.4,24
6.0,0.7631067961165049,0.7708737864077669,0.4,24
12.0,0.7747572815533981,0.7689320388349514,0.4,24
16.0,0.7844660194174757,0.7902912621359224,0.4,24
8.0,0.7553398058252427,0.7689320388349514,0.4,25
10.0,0.7475728155339806,0.7708737864077669,0.4,25
4.0,0.7165048543689321,0.7631067961165049,0.4,25
18.0,0.7417475728155339,0.7631067961165049,0.4,25
14.0,0.7203883495145631,0.7689320388349514,0.4,25
20.0,0.7436893203883496,0.7631067961165049,0.4,25
6.0,0.7126213592233009,0.7572815533980582,0.4,25
2.0,0.7106796116504854,0.7592233009708738,0.4,25
12.0,0.7029126213592233,0.7359223300970874,0.4,25
16.0,0.7436893203883496,0.7708737864077669,0.4,25
10.0,0.7747572815533981,0.7902912621359224,0.4,26
8.0,0.7786407766990291,0.7902912621359224,0.4,26
18.0,0.7766990291262136,0.7844660194174757,0.4,26
4.0,0.7805825242718447,0.8,0.4,26
6.0,0.7747572815533981,0.7786407766990291,0.4,26
20.0,0.7844660194174757,0.7883495145631068,0.4,26
14.0,0.7825242718446602,0.7902912621359224,0.4,26
2.0,0.7728155339805826,0.7864077669902912,0.4,26
12.0,0.7766990291262136,0.7747572815533981,0.4,26
16.0,0.7864077669902912,0.7961165048543689,0.4,26
8.0,0.7766990291262136,0.7825242718446602,0.4,27
10.0,0.7786407766990291,0.7805825242718447,0.4,27
18.0,0.7766990291262136,0.7844660194174757,0.4,27
4.0,0.7825242718446602,0.7922330097087379,0.4,27
20.0,0.7805825242718447,0.7864077669902912,0.4,27
14.0,0.7825242718446602,0.7825242718446602,0.4,27
6.0,0.7747572815533981,0.7786407766990291,0.4,27
2.0,0.7689320388349514,0.7825242718446602,0.4,27
12.0,0.7708737864077669,0.7747572815533981,0.4,27
16.0,0.7864077669902912,0.7883495145631068,0.4,27
10.0,0.7514563106796116,0.7553398058252427,0.4,28
8.0,0.7631067961165049,0.7650485436893204,0.4,28
18.0,0.7592233009708738,0.7669902912621359,0.4,28
4.0,0.7592233009708738,0.7689320388349514,0.4,28
2.0,0.7533980582524272,0.7592233009708738,0.4,28
20.0,0.7553398058252427,0.7669902912621359,0.4,28
6.0,0.7553398058252427,0.7631067961165049,0.4,28
14.0,0.7611650485436893,0.7708737864077669,0.4,28
12.0,0.7592233009708738,0.7592233009708738,0.4,28
16.0,0.7631067961165049,0.7708737864077669,0.4,28
10.0,0.7766990291262136,0.7747572815533981,0.4,29
8.0,0.7669902912621359,0.7728155339805826,0.4,29
18.0,0.7747572815533981,0.7825242718446602,0.4,29
2.0,0.7708737864077669,0.7825242718446602,0.4,29
6.0,0.7689320388349514,0.7747572815533981,0.4,29
4.0,0.7708737864077669,0.7825242718446602,0.4,29
14.0,0.7728155339805826,0.7844660194174757,0.4,29
20.0,0.7747572815533981,0.7805825242718447,0.4,29
12.0,0.7650485436893204,0.7669902912621359,0.4,29
16.0,0.7864077669902912,0.7883495145631068,0.4,29
10.0,0.7631067961165049,0.7786407766990291,0.4,30
8.0,0.7611650485436893,0.7747572815533981,0.4,30
18.0,0.7650485436893204,0.7844660194174757,0.4,30
14.0,0.7650485436893204,0.7825242718446602,0.4,30
6.0,0.7669902912621359,0.7805825242718447,0.4,30
4.0,0.7669902912621359,0.7844660194174757,0.4,30
2.0,0.7592233009708738,0.7747572815533981,0.4,30
12.0,0.7533980582524272,0.7669902912621359,0.4,30
20.0,0.7631067961165049,0.7805825242718447,0.4,30
16.0,0.7805825242718447,0.7883495145631068,0.4,30
18.0,0.24660194174757283,0.39223300970873787,0.4,1
15.0,0.24660194174757283,0.39223300970873787,0.4,1
24.0,0.24660194174757283,0.39223300970873787,0.4,1
12.0,0.24660194174757283,0.39223300970873787,0.4,1
30.0,0.24660194174757283,0.39223300970873787,0.4,1
6.0,0.24660194174757283,0.39223300970873787,0.4,1
21.0,0.24660194174757283,0.39223300970873787,0.4,1
3.0,0.24660194174757283,0.39223300970873787,0.4,1
9.0,0.24660194174757283,0.39223300970873787,0.4,1
27.0,0.24660194174757283,0.39223300970873787,0.4,1
24.0,0.3592233009708738,0.3339805825242718,0.4,2
15.0,0.3592233009708738,0.31844660194174756,0.4,2
18.0,0.341747572815534,0.31650485436893205,0.4,2
12.0,0.3572815533980582,0.31650485436893205,0.4,2
6.0,0.34368932038834954,0.3262135922330097,0.4,2
21.0,0.3592233009708738,0.32233009708737864,0.4,2
3.0,0.3553398058252427,0.32038834951456313,0.4,2
30.0,0.3592233009708738,0.32233009708737864,0.4,2
9.0,0.36310679611650487,0.34757281553398056,0.4,2
27.0,0.3592233009708738,0.3320388349514563,0.4,2
15.0,0.5009708737864078,0.4640776699029126,0.4,3
18.0,0.48349514563106794,0.4601941747572815,0.4,3
24.0,0.5145631067961165,0.47572815533980584,0.4,3
21.0,0.49514563106796117,0.4524271844660194,0.4,3
3.0,0.49320388349514566,0.458252427184466,0.4,3
12.0,0.5067961165048543,0.46601941747572817,0.4,3
9.0,0.46990291262135925,0.4349514563106796,0.4,3
